id,title,price,genres,rating,stock,overview,poster_path,release_date
13772,Sundays at Tiffany's,100,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,10,"Alyssa Milano, who also serves as producer, stars as Jane Claremont, who, as a young girl, would accompany her mother Vivian (Stockard Channing) to Tiffany’s in New York every Sunday and bring along her imaginary friend, Michael. Now, 20 years later, Jane is a successful businesswoman, set to marry Hugh (Ivan Sergei), her handsome fiancé, until Michael (Eric Winter) suddenly reappears.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,06-12-2010
13773,The Gendarme and the Creatures from Outer Space,100,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",0,10,"The bungling inspector Cruchot (Funès) finds himself trying to save the residents of St. Tropez from some oil-drinking humanoid aliens. The only way to tell the aliens from the real people, besides their constant thirst for oil-products, is that they sound like empty garbage cans when you touch them. Chaos is ahead.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,31-01-1979
13774,Twinsters,100,"[{'id': 10751, 'name': 'Family'}, {'id': 99, 'name': 'Documentary'}]",0,10,"Adopted from South Korea, raised on different continents &amp; connected through social media, Samantha &amp; Anaïs believe that they are twin sisters separated at birth.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,17-07-2015
13775,Misunderstood,100,"[{'id': 18, 'name': 'Drama'}]",0,10,"Andrew's brave front convinces his father that he is unaffected by his mother's death. Playmate and protector of his little brother Miles, he is often blamed when mischief goes wrong. Only when tragedy strikes does his father recognize Andrew's true qualities.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-01-1966
13776,Bix,100,[],0,10,,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-01-1991
13777,Entre Abelhas,100,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,10,"Bruno is a young film editor who has just broke up his marriage with Regina, and returned living in his mother's house. Drowned in deep sorrow, something very weird happens in his life: people around him are gradually disappearing. But only for him. Some kind of blindness.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,30-04-2015
13778,The Murder Pact,100,"[{'id': 53, 'name': 'Thriller'}]",0,10,"Four friends at a prestigious university whose promising futures are jeopardized when they become connected to the accidental death of a classmate. When another student says she knows about their involvement, the friends panic and start to plot her murder.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,09-10-2015
13779,Sharpe's Siege,100,[],0,10,"Sharpe, with his new commanding officer, is sent to capture a castle when news comes of locals who will rise against Bonaparte. However, he is somewhat distracted by thoughts of his wife whom he was forced to leave while stricken with fever.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,08-05-1996
13780,White Skin,100,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",0,10,Two roommates discover that the family of one of their girlfriends is populated with vampires.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,17-09-2004
13781,A Girl at My Door,100,"[{'id': 18, 'name': 'Drama'}]",0,10,"Do-Hee experiences family violence. Young-Nam works as the head of the police substation. She tries to protect Do-Hee from her violent stepfather Yong-Ha. Though Do-Hee looks naive, she hides a secret. Young-Nam becomes involved in a case with her life at stake.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,22-05-2014
13782,The Mystery of Oberwald,100,[],0,10,"A hunted man breaks into the castle at Oberwald to kill the Queen, but faints before doing so. He is Sebastian, the splitting image of the King who was assassinated on his wedding day. The Queen discovers that Sebastian once wrote a subversive poem that she liked, even though it was attacking her. The Queen dares Sebastian to kill her, otherwise she vows to kill him.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,03-09-1981
13783,Captains of the Sands,100,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",0,10,"About the life and adventures of a gang of abandoned street kids known as ""Capitães da Areia"" (Captains of the Sands), in Salvador, Bahia, during the 1950s.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,07-10-2011
13784,Caramuru: The Invention of Brazil,100,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,10,"Diogo Álvares, a Portuguese map illustrator, reaches the Brazilian coast, after his caravel sinks. He is saved by the Indian chief Itaparica and his two daughters, Paraguaçu and Moema. They call him Caramuru and together they engage in a happy love triangle. But the chance to return to Portugal arises, and it is clear this amoral arrangement cannot last.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,09-11-2001
13785,Showdown,100,"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}]",0,10,Two men who have been friends since childhood find themselves on opposite ends of the law.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,20-06-1973
13786,A Very Special Favor,100,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,10,"The long-lost father (Charles Boyer) of a frigid, uptight Freudian psychologist (Leslie Caron) contracts a wealthy American playboy who owes him a favor to woo his daughter.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,14-08-1965
13787,Silenced,100,"[{'id': 99, 'name': 'Documentary'}]",0,10,"Only 11 Americans have ever been charged under the Espionage Act of 1917; eight of them since President Obama took office. James Spione returns to TFF with the incredible personal journeys of two members of that octet, Thomas Drake and John Kiriakou, along with accountability advocate, Jesselyn Radack, who helped bring their cases to light. With resonance in the post-Snowden era, Silenced catalogs the lengths to which the government has gone to keep its most damning secrets quiet, in an impassioned and thought-provoking defense of whistleblowers everywhere.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,19-11-2014
13788,How the Lion Cub and the Turtle Sang a Song,100,"[{'id': 16, 'name': 'Animation'}]",0,10,The Tortoise composed a song and the Lion cub learnt it by heart and they sang it together.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-01-1974
13789,Beauties of the Night,100,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",0,10,"A young composer has vivid dreams of the past that reflect, yet conflict with his waking life.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,14-11-1952
13790,"Petrovka Street, Number 38",100,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",0,10,Detective Kostenko is trying to find a group of criminals responsible for killing a policeman.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,28-07-1980
13791,Serafino,100,"[{'id': 35, 'name': 'Comedy'}]",0,10,"Serafino a young and innocent shepherd inherits a huge fortune. He immediately spends the entire sum in presents for his friends. For this reason he is believed mad, and his uncle decides to legally forbid him to take any decision about his fortune. Serafino liaison with his cousin drive him few steps to marry. Tired of this entire situation Serafino finally decides to come back to the mountains by his sheep.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,16-12-1968
13792,100 grams for Bravery,100,"[{'id': 35, 'name': 'Comedy'}]",0,10,A very shy man takes 100 grams of vodka and... adventures begin.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-01-1976
13793,Anacondas: Trail of Blood,100,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",0,10,"A genetically created Anaconda, cut in half, regenerates itself into two aggressive giant snakes, due to the Blood Orchid.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,27-02-2009
13794,Camp Massacre,100,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",0,10,"Ten contestants appear on a competitive reality show geared toward weight-loss. As the competition grows more intense, they realize that they're losing more than just weight; they are losing competitors. Are the contestants dropping out voluntarily or is something more insidious going on? Will any of them even live long enough to see the final round?",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,12-04-2014
13795,Don't Open Till Christmas,100,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}]",0,10,"Somebody with very little Christmas spirit is killing anyone in a Santa suit one London holiday season, and Scotland Yard has to stop him before he makes his exploits an annual tradition.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,07-12-1984
13796,Curtains,100,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0,10,Six young actresses auditioning for a movie role at a remote mansion are targeted by a mysterious masked murderer.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,04-03-1983
13797,Reality Terror Night,100,"[{'id': 27, 'name': 'Horror'}]",0,10,"5 beautiful girls win a contest to star in a new reality show. Spend a night in a haunted house, and the first one to make contact with a ghost will win. But the house is really haunted by a killer who intends that none of them will win.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,10-09-2013
13798,Doctor Who: A Christmas Carol,100,[],0,10,"Amy Pond and Rory Williams are trapped on a crashing space liner, and the only way the Eleventh Doctor can rescue them is to save the soul of a lonely old miser. But is Kazran Sardick, the richest man in Sardicktown, beyond redemption? And what is lurking in the fogs of Christmas Eve?",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,25-12-2010
13799,Coldwater,100,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",0,10,"A teenage boy is sent to a juvenile reform facility in the wilderness. As we learn about the tragic events that sent him there, his struggle becomes one for survival with the inmates, counselors, and the retired war colonel in charge.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,10-03-2013
13800,The Blancheville Monster,100,[],0,10,The beautiful young daughter of a crazed count fears that she will fall victim to the family curse - to be sacrificed to fulfill an ancient family legend.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,06-06-1963
13801,Outrageous!,100,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",0,10,"Gay hair stylist Robin Turner does a lot of work for drag queens, all the while dreaming that he'll someday find the courage to perform in drag himself. When his schizophrenic friend, Liza, turns up looking for a place to stay, he little suspects that she'll be the one to finally motivate him. But over time the two form an increasingly tight bond, Robin helping Liza through an unplanned pregnancy and Liza pushing Robin to develop a successful nightclub act.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-01-1977
13802,American Nightmare,100,"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",0,10,"A man investigates the disappearance of his sister with the help of her roommate. He uncovers a trail of prostitution, incest, blackmail...and murder.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,17-03-1983
13803,Ma and Pa Kettle Go to Town,100,"[{'id': 35, 'name': 'Comedy'}]",0,10,"When Pa wins a jingle-writing contest, he and Ma head for New York City. They they get in trouble with gangsters when they lose some stolen money which they had already agreed to deliver to one of the thugs.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,04-01-1950
13804,The Christmas That Almost Wasn't,100,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",0,10,"Sam Whipple, an attorney in once-upon-a-time-land, is startled to receive a visit from Santa Claus shortly before Christmas. It seems that when he was a child, Sam wrote a letter thanking Santa for the presents he'd received, and offering to return the favor someday. That day is now - a mean old soul named Phineas Prune, who holds the deed to the North Pole, is demanding back rent. Otherwise, he's going to evict Santa, Mrs. Claus and the elves and take all the Christmas toys. It's up to Sam and Santa to find a way to pay off Prune and prevent Christmas from being canceled.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,23-11-1966
13805,The Venetian Affair,100,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",0,10,"Former CIA man, Bill Fenner, now a downbeat, loner journalist, is sent to Venice to investigate the shock suicide bombing by an American diplomat at a peace conference.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,18-01-1967
13806,Wonder Woman,100,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}]",0,10,A super-hero uses her powers to thwart an international spy ring.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,12-03-1974
13807,Those Who Feel the Fire Burning,100,"[{'id': 99, 'name': 'Documentary'}]",0,10,"As a group of refugees tries to enter Europe illegally by boat, a storm suddenly appears and all hell breaks loose when an old man falls overboard. His perception shifts into another dimension: a dark, hallucinatory place. Driven by a mysterious power and desperately in search of his loved ones, his soul passes by the everyday reality of many castaway refugees at the border of the alleged paradise, Europe. The old man's spirit observes people on the street being chased away like dogs, follows an illegal worker and a drug-addicted mother and slips inside crowded refugee shelters. Wandering through this limbo, the old man questions the meaning of his existence.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,22-11-2014
13808,The Kidnapping of Michel Houellebecq,100,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,10,"In September 2011 writer Michel Houellebecq briefly disappeared off the face of the earth. Wild rumours began circulating on the Internet that he’d been abducted by Al-Qaeda or aliens from outer space. Some Twitter users even expressed relief that the controversial author was suddenly no longer around. This film now reveals what really happened: Three tough guys variously with impressive hairstyles and bodybuilder physiques carried off the star intellectual, taking him out of the daily stress of dodging autograph hunters and having his flat renovated and bringing him to a beautiful rural underdog idyll, full of dog grooming, bodybuilding demonstrations, junk cars and Polish sausages. But who was to pay the ransom?",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,27-08-2014
13809,Wakko's Wish,100,"[{'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]",0,10,"Steven Spielberg Presents Animaniacs: Wakko's Wish, usually referred to as Wakko's Wish is a 1999 American direct-to-video animated tragicomedy film based on the Warner Bros. 1993-98 animated series, Animaniacs, and also the swan song to the series. The film relocates all the Animaniacs characters to a quasi-medieval fairy tale world and portrays their race to find the wishing star that will grant them a wish. While the film was released during the Christmas season, the holiday is not a factor in its plot, though the events do take place during winter.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,20-12-1999
13810,Chi-Raq,100,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",0,10,"A modern day adaptation of the ancient Greek play Lysistrata by Aristophanes, set against the backdrop of gang violence in Chicago.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,04-12-2015
13811,Rageh Inside Iran,100,"[{'id': 99, 'name': 'Documentary'}]",0,10,"Documentary presented by Rageh Omaar which reveals the lives, hopes and fears of the young generation of Tehran, the most intriguing, talked about but least understood city in the world today.  Omaar and director Paul Sapin spent a year arranging the permissions and contacts for the film, who include a renowned female photojournalist, a woman who is the CEO of an international transport company, the editor of a youth magazine, the staff at a drug rehab centre and a pop star.",,01-07-2007
13812,The Garden of Sinners - Chapter 7: A Study in Murder (Part 2),100,"[{'id': 16, 'name': 'Animation'}]",0,10,"In February 1999, a string of murders has Shiki Ryougi and Mikiya Kokutou on edge. These crimes share a disturbing resemblance to a similar set of homicides from 1995, when Shiki and Mikiya first met, and awaken a dark, murderous desire that has laid dormant within Shiki's soul ever since then.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,08-08-2009
13813,Sherlock Holmes,100,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",0,10,"Long considered lost since its first release, the Gillette film is a vital missing link in the history of Holmes on screen.By the time the film was made, Gillette had been established as the world’s foremost interpreter of Holmes on stage. He gave his face and manner to the detective and inspired the classic illustrations of Frederic Dorr Steele.The film faithfully retains the play’s famous set pieces—Holmes’s encounter with Professor Moriarty, his daring escape from the Stepney Gas Chamber, and the tour-de-force deductions—and illustrates how Gillette wove bits from Conan Doyle’s stories, ranging from “A Scandal in Bohemia” to “The Final Problem,” into an original, innovative mystery play.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,30-06-1916
13814,"Sex, Lies and Death",100,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",0,10,"Viviana (Andrea Lopez) and Alicia (Martha Isabel Bolaños) have never met, but they're about to get intimately acquainted. One day, while tipping drinks back in a bar, the two women strike up a conversation that quickly turns personal, Viviana is locked in an abusive marriage, and Alicia's female lover, Lorena (Carolina Sepulveda), has recently fallen for another woman. As the two women strangers find common ground in their lives, they enter into a secret pact to kill the people who have made their lives a living hell. Seductive, bloody and shocking events send them both plummeting down a destructive path from which there is no escape",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-01-2011
13815,Fighting Fish,100,"[{'id': 28, 'name': 'Action'}]",0,10,"Mike, a former France Boxer, moved to Thailand to start his new life. Sadly, he was robbed and had nothing left, then he met Yo, a skillful Thai boxer and his beautiful wife Katoon who crippled from car accident. Mike and Yo entered to underground fight club called “Fighting Fish” where death is unavoidable for loser of the fight.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-10-2012
13816,Ennum Eppozhum,100,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",0,10,"Vineeth, a senior reporter, tries to interview Deepa, a junior family court lawyer for the new edition of a magazine. However, the interview seems impossible due to Deepa's hectic schedule.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,27-03-2015
13817,The Girl in the Book,100,"[{'id': 18, 'name': 'Drama'}]",0,10,The story of a young writer's transformation when her past invades her present.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,13-06-2015
13818,The Girl on the Stone,100,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",0,10,Gabino becomes obsessed by his ex-girlfriend who humiliates him all the time.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,27-07-2007
13819,Chemerical,100,"[{'id': 99, 'name': 'Documentary'}]",0,10,"'Chemerical' explores the life cycle of everyday household cleaners and hygiene products to prove that, thanks to our clean obsession, we are drowning in a sea of toxicity. An average North American family try to turn a new leaf by creating and living in a toxic free home. Chemerical tackles the 'toxic debate' in a truly informative and entertaining way, not only by raising awareness, but more importantly, by providing simple solutions. Sparking awareness through an interesting and inspiring dialogue of an issue that affects the lives of everyone, Chemerical will seek to catalyze a change in behavior. Focusing on the lives and foibles of a family that subsists on a chemical dependent lifestyle, and bit-by-bit revealing its impact and scope on their own well-being and that of their fellow humans, the film will relate and share their story as a basis for connecting the dots between our consumer choices and community concerns.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,04-11-2009
13820,Maidan,100,"[{'id': 99, 'name': 'Documentary'}]",0,10,"A chronicle of the civil uprising against the regime of Ukrainian president Viktor Yanukovych that took place in Kiev in the winter of 2013/14. The film follows the progress of the revolution: from peaceful rallies, half a million strong in the Maidan square, to the bloody street battles between protesters and riot police.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,21-05-2014
13821,Ghost in the Shell: The New Movie,100,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",0,10,"Set in a futuristic Japan after the end of a brutal world war, science has advanced by leaps and bounds giving humanity the choice to prolong life and reduce suffering with the use of sophisticated cybernetics. With all of humanity linked into one system of minds and personalities known as ghosts, the biggest threat to civilization is the cyber terrorists capable of hijacking people's bodies and memories. When a ghost-infecting virus known as Fire-Starter begins spreading through the system resulting in the assassination of the Japanese Prime Minister, Major Motoko Kusanagi and her elite team of special operatives are called in to track down its source. As they delve deeper and deeper into their investigation, they uncover traces of government corruption and a shadowy broker that bears an all-too-familiar face.  The film is a continuation to the plot of the Pyrophoric Cult episode of Arise, and ties up loose ends from that arc.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,20-06-2015
13822,Mississippi Damned,100,[],0,10,"Three poor Black kids in rural Mississippi reap the consequences of their family's cycle of abuse, addiction, and violence.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,16-01-2009
13823,Elves,100,"[{'id': 27, 'name': 'Horror'}]",0,10,"A young woman discovers that she is the focus of an evil nazi experiment involving selective breeding and summoned elves, an attempt to create a race of supermen. She and two of her friends are trapped in a department store with an elf, and only Dan Haggerty, as the renegade loose-cannon Santa Claus, can save them.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-01-1989
13824,Depeche Mode: The Videos 86-98,100,"[{'id': 10402, 'name': 'Music'}]",0,10,"The Videos 86&gt;98 is a music video compilation by Depeche Mode, featuring almost two dozen music videos directed by a variety of directors, released in 1998. It coincides with The Singles 86&gt;98.  The original movie was released on VHS and DVD. There was however a special edition, DVD only, called Videos 86&gt;98 + (without ""The"", and with ""+"") released in 2002. The DVD was two discs, the first disc being identical to the only disc in the original DVD, while the second DVD contains bonus material not found in the original release.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-01-1998
13825,The Hooligan Factory,100,"[{'id': 35, 'name': 'Comedy'}]",0,10,"Danny wants something more. Expelled from school and living in his grandfathers flat, he longs to live up to the image of his estranged father Danny Senior",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,13-06-2014
13826,The Harmonium in My Memory,100,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0,10,"Hong-yun is a high school girl in little mountain village when she falls head-over-heels for a handsome new school teacher, Mr. Jang. What with taking care of her youngest baby brother for her widowed mother and the impossible age difference, it is a roller-coaster ride for her as she tries to become someone special for Mr. Jang while he seems interested in the other new teacher at the school, Miss Yang.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,27-03-1999
13827,Tomorrow's Joe,100,"[{'id': 28, 'name': 'Action'}]",0,10,"Set in the 1960's, Joe Yabuki (Tomohisa Yamashita) lives in a run-down low income ara. There, alcholic ex-boxer Danpei Tange (Teruyuki Kagawa) notices Joe Yabuki's talents as a boxer. But then, Joe gets into trouble and is sentenced into the youth detention center. In the youth detention center, Joe gets into a brawl and then is knocked out by Toru Rikiishi (Yusuke Iseya) who is a champion caliber professional boxer. While incarcerated, Joe gets special training from Danpei Tange through letters. Upon Joe's release, he quickly becomes an elite boxer and famous for a devastating cross counter. Meanwhile, Toru Rikiishi is also released from prison and quickly resumes his boxing career. Toru finally gets his shot at the world championship belt, but before that, Toru wants a match with Joe Yabuki. The two men enter the ring ...",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,11-02-2011
13828,Under the Hawthorn Tree,100,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,10,"The daughter of a right-winger, schoolgirl Jing Qiu (Zhou Dong-Yu) is sent to the countryside for reeducation, and tasked to help write a textbook. There she meets Lao San (Shawn Dou), a young soldier with a bright future ahead. Despite the class divide and parental disapproval, romance blooms against turbulent times.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,15-09-2010
13829,Buddha Mountain,100,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",0,10,"Ding Bo (Chen Po Lin) and his friends Nan Feng (Fan Bingbing) and Fei Zao aka Fatso (Fei Long) are a trio of 20-something outsiders who have no intention of sitting exams and getting into universities. When they need a new home, they answer an ad placed by lonely, retired Chinese opera singer Chang Yue Qin (Sylvia Chang), who is mourning the death of her son, and move into her sprawling Chengdu apartment. Right off the bat, the four clash over lifestyle and values, with the bratty trio seeing fit to steal from her and invade her privacy. However, slowly but surely a bond among them develops and everyone eventually learns something from the next.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,24-10-2010
13831,The Man Who Had His Hair Cut Short,100,"[{'id': 18, 'name': 'Drama'}]",0,10,A teacher moves after he falls for a student only to run into her at his new job.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,05-09-1966
13832,Vallen,100,[],0,10,,,24-10-2001
13833,Cool Cat Saves the Kids,100,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}, {'id': 53, 'name': 'Thriller'}]",0,10,"Cool Cat is the coolest cat in town. All the kids love him. Except for the bully Butch, who hates Cool Cat for his coolness. He terrorizes Cool Cat, his friends and family with threats, taunting, and the internet. Can Cool Cat face his fears and defeat the bully Derrick.",https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,01-02-2015
13834,Cute and Dangerous,100,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",0,10,Directed by  Özcan Deniz.,https://img.lovepik.com/background/20211029/medium/lovepik-film-festival-simple-shooting-videotape-poster-background-image_605811936.jpg,06-02-2015
